"year","found.weapon","found.gun","arrested","suspect.race","suspect.age","suspect.build","suspect.sex","suspect.height","suspect.weight","stopped.bc.desc","stopped.bc.violent","stopped.bc.other","stopped.bc.object","stopped.bc.casing","stopped.bc.lookout","stopped.bc.drugs","stopped.bc.clothing","stopped.bc.furtive","stopped.bc.bulge","precinct","inside.outside","location.housing","observation.period","officer.uniform","additional.report","additional.investigation","additional.proximity","additional.evasive","additional.associating","additional.direction","additional.highcrime","additional.time","additional.sights","additional.other","radio.run","day","month","time.period"
2011,FALSE,FALSE,FALSE,"black",29,"thin","male",5.83333333333333,150,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,FALSE,"neither",1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","June",6
2012,TRUE,FALSE,FALSE,"black",44,"medium","male",6.08333333333333,203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,75,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Thursday","January",5
2012,FALSE,FALSE,FALSE,"black",20,"medium","male",5.83333333333333,170,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32,FALSE,"neither",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sunday","May",1
2012,FALSE,FALSE,FALSE,"black",26,"medium","male",5.66666666666667,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,79,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Thursday","June",2
2011,FALSE,FALSE,FALSE,"black",17,"thin","female",5.66666666666667,120,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,32,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Thursday","November",6
2011,FALSE,FALSE,FALSE,"black",47,"thin","male",5.58333333333333,135,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","May",1
2011,TRUE,FALSE,FALSE,"hispanic",36,"medium","male",5.5,214,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,TRUE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","September",3
2011,FALSE,FALSE,FALSE,"hispanic",15,"thin","male",5.58333333333333,145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"neither",1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","September",6
2011,FALSE,FALSE,FALSE,"black",21,"thin","male",5.91666666666667,160,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88,FALSE,"neither",5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Saturday","October",5
2011,FALSE,FALSE,FALSE,"hispanic",26,"medium","male",5.75,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18,TRUE,"transit",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","December",5
2012,TRUE,FALSE,TRUE,"black",19,"medium","male",6.08333333333333,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,14,TRUE,"transit",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Saturday","October",4
2012,FALSE,FALSE,FALSE,"hispanic",25,"medium","male",5.75,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,68,FALSE,"neither",1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Monday","March",6
2011,FALSE,FALSE,FALSE,"black",16,"medium","male",5.66666666666667,155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,75,FALSE,"neither",3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Thursday","June",4
2011,FALSE,FALSE,FALSE,"black",21,"medium","male",6,180,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,28,FALSE,"neither",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Saturday","June",5
2011,FALSE,FALSE,FALSE,"black",23,"medium","male",5.75,180,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,77,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","December",4
2011,FALSE,FALSE,FALSE,"black",17,"medium","male",5.66666666666667,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,40,TRUE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Sunday","December",1
2012,FALSE,FALSE,FALSE,"black",25,"thin","male",5.33333333333333,120,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,FALSE,"neither",2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Saturday","December",3
2012,FALSE,FALSE,FALSE,"hispanic",20,"medium","male",5.58333333333333,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23,TRUE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","January",6
2012,FALSE,FALSE,FALSE,"black",24,"thin","male",6,150,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,23,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","April",2
2011,FALSE,FALSE,FALSE,"black",30,"medium","male",5.58333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Friday","February",1
2011,FALSE,FALSE,FALSE,"hispanic",50,"thin","male",5.5,140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,44,FALSE,"neither",3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","February",5
2011,FALSE,FALSE,FALSE,"black",25,"medium","male",6.33333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,101,FALSE,"neither",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","December",5
2011,FALSE,FALSE,FALSE,"black",24,"heavy","male",6,185,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,FALSE,"neither",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Tuesday","October",4
2012,FALSE,FALSE,FALSE,"hispanic",21,"unknown","male",5.33333333333333,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41,FALSE,"neither",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Thursday","November",6
2012,FALSE,FALSE,FALSE,"hispanic",52,"heavy","female",5.33333333333333,275,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","May",4
2011,FALSE,FALSE,FALSE,"black",34,"heavy","male",5.91666666666667,225,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,69,FALSE,"neither",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,"Thursday","January",4
2011,FALSE,FALSE,FALSE,"hispanic",19,"medium","male",5.5,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,41,TRUE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Sunday","November",4
2011,FALSE,FALSE,FALSE,"black",33,"medium","male",6,185,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,73,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","November",6
2012,FALSE,FALSE,FALSE,"hispanic",23,"thin","male",5.83333333333333,165,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,TRUE,"transit",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Friday","March",3
2012,FALSE,FALSE,FALSE,"black",19,"medium","male",5.58333333333333,160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Saturday","September",6
2012,FALSE,FALSE,FALSE,"hispanic",16,"thin","male",5.66666666666667,150,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,34,TRUE,"housing",0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Tuesday","August",6
2011,FALSE,FALSE,FALSE,"white",19,"medium","male",5.5,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Sunday","October",6
2012,FALSE,FALSE,FALSE,"black",27,"medium","male",6,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,114,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Thursday","September",1
2011,FALSE,FALSE,FALSE,"black",32,"medium","male",5.5,160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,113,FALSE,"neither",5,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","March",5
2011,FALSE,FALSE,FALSE,"hispanic",19,"medium","male",5.91666666666667,180,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102,FALSE,"neither",1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","July",5
2012,FALSE,FALSE,FALSE,"black",21,"medium","male",5.66666666666667,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,"neither",1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Wednesday","January",1
2011,FALSE,FALSE,FALSE,"hispanic",33,"medium","male",5.41666666666667,155,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Sunday","June",1
2011,FALSE,FALSE,FALSE,"black",18,"medium","male",5.41666666666667,125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,67,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","February",1
2012,FALSE,FALSE,FALSE,"hispanic",34,"thin","male",5.83333333333333,155,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,44,FALSE,"neither",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Monday","March",6
2012,FALSE,FALSE,FALSE,"black",31,"medium","male",6.08333333333333,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,79,FALSE,"housing",2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","February",2
2011,FALSE,FALSE,FALSE,"hispanic",18,"thin","female",5.25,110,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,TRUE,"neither",0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","November",2
2012,TRUE,FALSE,FALSE,"black",38,"thin","male",6.33333333333333,165,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Thursday","September",5
2012,FALSE,FALSE,FALSE,"hispanic",15,"thin","male",5.33333333333333,140,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,115,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Saturday","March",4
2011,FALSE,FALSE,FALSE,"black",27,"medium","male",5.75,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,75,TRUE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Saturday","January",5
2011,FALSE,FALSE,FALSE,"black",21,"thin","male",5.58333333333333,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","March",4
2011,FALSE,FALSE,FALSE,"hispanic",19,"medium","male",5.58333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,42,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","March",4
2011,FALSE,FALSE,FALSE,"black",29,"heavy","male",6,225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,28,FALSE,"housing",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","November",4
2011,FALSE,FALSE,FALSE,"black",16,"thin","male",5.83333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,23,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","December",5
2011,FALSE,FALSE,FALSE,"hispanic",40,"medium","male",5.58333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,52,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Saturday","February",1
2011,FALSE,FALSE,FALSE,"black",17,"medium","male",5.75,170,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,101,TRUE,"housing",2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Wednesday","October",3
2011,FALSE,FALSE,FALSE,"black",18,"medium","male",5.83333333333333,180,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,FALSE,"neither",1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","June",6
2012,FALSE,FALSE,FALSE,"black",17,"thin","male",5.66666666666667,130,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,70,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Thursday","October",3
2011,FALSE,FALSE,FALSE,"black",53,"medium","male",5.75,160,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,70,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"Thursday","November",6
2011,FALSE,FALSE,FALSE,"black",20,"medium","male",5.75,200,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,75,TRUE,"housing",1,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Sunday","January",4
2011,FALSE,FALSE,FALSE,"asian",45,"medium","male",5.5,170,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,109,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","July",1
2011,FALSE,FALSE,FALSE,"black",24,"thin","male",5.75,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,79,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","September",6
2011,FALSE,FALSE,FALSE,"black",19,"thin","male",5.66666666666667,145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","September",6
2011,FALSE,FALSE,FALSE,"hispanic",24,"thin","male",5.75,140,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,"neither",5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","December",3
2011,FALSE,FALSE,TRUE,"hispanic",16,"thin","male",5.91666666666667,150,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Wednesday","August",6
2011,FALSE,FALSE,FALSE,"hispanic",21,"medium","male",5.83333333333333,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26,FALSE,"housing",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Saturday","May",5
2011,FALSE,FALSE,FALSE,"hispanic",24,"medium","male",5.75,235,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,100,FALSE,"neither",5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","July",1
2012,FALSE,FALSE,FALSE,"hispanic",38,"medium","male",5.5,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,48,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","January",6
2011,FALSE,FALSE,FALSE,"black",47,"heavy","male",6,245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,25,FALSE,"housing",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","January",4
2011,FALSE,FALSE,FALSE,"black",31,"medium","male",5.91666666666667,190,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,83,FALSE,"neither",1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Monday","September",5
2012,FALSE,FALSE,FALSE,"black",17,"medium","male",5.5,150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","February",6
2012,FALSE,FALSE,FALSE,"black",14,"medium","male",5,142,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,79,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Friday","September",6
2012,FALSE,FALSE,FALSE,"black",23,"medium","female",5.5,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,28,TRUE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Sunday","October",6
2011,FALSE,FALSE,FALSE,"black",17,"medium","male",5.83333333333333,180,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43,FALSE,"housing",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Sunday","October",6
2011,FALSE,FALSE,FALSE,"black",17,"thin","male",5.91666666666667,180,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,75,FALSE,"neither",1,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Thursday","January",4
2012,FALSE,FALSE,FALSE,"black",19,"medium","male",5.66666666666667,185,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,32,FALSE,"neither",2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Tuesday","December",2
2012,FALSE,FALSE,FALSE,"black",22,"heavy","male",6,200,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,52,FALSE,"neither",2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Tuesday","January",6
2012,FALSE,FALSE,FALSE,"black",20,"medium","male",5.58333333333333,180,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,77,FALSE,"neither",1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Sunday","July",5
2011,FALSE,FALSE,FALSE,"black",32,"medium","male",5.83333333333333,215,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,114,FALSE,"neither",2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Monday","April",3
2012,FALSE,FALSE,FALSE,"hispanic",21,"medium","male",5.66666666666667,160,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34,FALSE,"neither",5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Saturday","March",4
2012,FALSE,FALSE,FALSE,"black",20,"thin","male",5.66666666666667,170,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,44,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Tuesday","May",5
2012,FALSE,FALSE,FALSE,"black",30,"thin","male",5.58333333333333,165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40,FALSE,"neither",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","February",1
2011,FALSE,FALSE,FALSE,"hispanic",22,"medium","male",5.5,170,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,FALSE,"neither",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Friday","September",5
2012,FALSE,FALSE,FALSE,"black",17,"medium","male",5.75,160,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,113,FALSE,"neither",2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Wednesday","July",1
2011,FALSE,FALSE,FALSE,"hispanic",40,"thin","male",5.75,190,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,FALSE,"neither",1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Wednesday","February",5
2012,FALSE,FALSE,FALSE,"black",27,"medium","male",5.91666666666667,190,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,23,FALSE,"housing",1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Saturday","May",6
